customer_id,Recency,Frequency,Monetary,cart_size,customer_satisfaction,customer_age_group,customer_gender,region,store_location_type,is_rewards_member,order_channel,KMeans_Segment,LCA_Segment
CUST_09338,117,4,58.48,3.5,3.5,25-34,Male,Southwest,Urban,1,Mobile App,0,0
CUST_09339,4,8,150.61,4.75,4.25,18-24,Female,Northeast,Rural,0,Mobile App,2,0
CUST_09340,268,9,121.28,3.5555555555555554,3.4444444444444446,55+,Male,West,Urban,0,In-Store Cashier,3,1
CUST_09341,36,5,53.33,2.4,3.6,35-44,Male,Northeast,Urban,1,Drive-Thru,2,1
CUST_09342,7,5,97.2,5.2,4.0,18-24,Female,Midwest,Urban,1,Mobile App,3,0
CUST_09343,94,7,106.41,3.857142857142857,4.142857142857143,45-54,Male,Midwest,Rural,0,In-Store Cashier,3,1
CUST_09344,149,6,70.13,3.0,3.1666666666666665,35-44,Male,West,Rural,0,In-Store Cashier,3,1
CUST_09345,27,7,95.07,3.7142857142857144,4.428571428571429,35-44,Non-binary,West,Rural,0,In-Store Cashier,3,1
CUST_09346,154,10,130.1,3.4,3.8,55+,Male,Northeast,Suburban,0,Drive-Thru,2,1
CUST_09347,107,5,72.63,3.8,3.8,35-44,Female,Southeast,Rural,1,Drive-Thru,1,1
CUST_09348,124,3,31.8,2.6666666666666665,4.333333333333333,55+,Female,Midwest,Suburban,0,Drive-Thru,3,1
CUST_09349,184,4,57.82,4.25,4.25,35-44,Female,Midwest,Rural,0,In-Store Cashier,3,1
CUST_09350,28,7,131.67000000000002,4.428571428571429,2.857142857142857,18-24,Female,Southeast,Suburban,0,Mobile App,1,0
CUST_09351,19,8,101.8,3.0,4.125,35-44,Female,Midwest,Urban,0,Drive-Thru,3,1
CUST_09352,22,10,138.39000000000001,3.3,3.6,25-34,Male,Southeast,Rural,1,Mobile App,1,0
CUST_09353,285,8,114.76,3.875,3.5,25-34,Female,Southeast,Urban,1,Drive-Thru,1,0
CUST_09354,12,9,176.68,5.222222222222222,3.2222222222222223,35-44,Male,Southeast,Rural,1,Drive-Thru,1,1
CUST_09355,55,5,59.7,2.8,4.0,35-44,Male,Southeast,Urban,1,Kiosk,1,1
CUST_09356,105,7,118.92,4.571428571428571,3.4285714285714284,35-44,Male,Southwest,Rural,1,Mobile App,0,0
CUST_09357,53,9,162.57,4.333333333333333,4.333333333333333,35-44,Male,Midwest,Suburban,1,Mobile App,3,0
CUST_09358,29,10,163.16,3.5,3.5,25-34,Prefer not to say,Southeast,Urban,1,Mobile App,1,0
CUST_09359,177,8,111.86,3.25,3.5,25-34,Male,Southeast,Rural,1,Mobile App,1,0
CUST_09360,56,8,148.78,4.5,4.25,18-24,Male,Southeast,Urban,1,Mobile App,1,0
CUST_09361,114,3,40.17,2.6666666666666665,4.333333333333333,25-34,Male,Northeast,Urban,1,Mobile App,2,0
CUST_09362,27,7,120.06,4.285714285714286,3.4285714285714284,45-54,Male,Southeast,Rural,0,Mobile App,1,0
CUST_09363,61,6,69.48,2.3333333333333335,3.3333333333333335,25-34,Male,West,Urban,1,Drive-Thru,3,0
CUST_09364,325,5,66.91,3.2,3.6,25-34,Male,Midwest,Rural,1,Kiosk,3,1
CUST_09365,27,7,95.74,3.0,4.0,25-34,Female,Southeast,Suburban,0,Mobile App,1,0
CUST_09366,24,5,69.78999999999999,4.0,4.0,35-44,Male,Midwest,Urban,0,Mobile App,3,0
CUST_09367,58,9,129.09,3.2222222222222223,3.4444444444444446,18-24,Male,Southeast,Urban,0,Mobile App,1,0
CUST_09368,65,3,56.1,5.0,4.333333333333333,35-44,Female,Midwest,Rural,1,Drive-Thru,3,1
CUST_09369,131,3,51.11,4.333333333333333,4.333333333333333,35-44,Male,Northeast,Urban,1,In-Store Cashier,2,1
CUST_09370,9,3,33.55,2.6666666666666665,4.0,45-54,Female,Southwest,Urban,1,Drive-Thru,0,1
CUST_09371,151,6,106.00999999999999,3.8333333333333335,3.1666666666666665,25-34,Male,Southwest,Suburban,1,Mobile App,0,0
CUST_09372,22,6,88.83,4.166666666666667,3.8333333333333335,45-54,Female,West,Suburban,0,Drive-Thru,3,1
CUST_09373,106,8,115.42,3.125,3.0,18-24,Male,Midwest,Rural,1,Mobile App,3,0
CUST_09374,25,9,115.45,3.4444444444444446,3.6666666666666665,55+,Male,Southwest,Urban,0,In-Store Cashier,0,1
CUST_09375,90,8,122.6,3.875,3.25,25-34,Female,Midwest,Rural,0,Mobile App,3,0
CUST_09376,56,7,99.65,3.0,4.571428571428571,35-44,Male,Midwest,Urban,0,Mobile App,3,0
CUST_09377,225,4,59.91,3.25,4.25,18-24,Male,Southwest,Suburban,1,Mobile App,0,0
CUST_09378,161,5,99.51,5.0,3.4,18-24,Female,Northeast,Rural,0,Mobile App,2,0
CUST_09379,101,6,79.8,3.5,3.3333333333333335,35-44,Male,Southwest,Urban,0,Kiosk,0,1
CUST_09380,352,5,73.85,3.4,3.6,35-44,Non-binary,Southeast,Suburban,1,In-Store Cashier,1,1
CUST_09381,251,5,73.15,3.8,3.0,55+,Male,Southeast,Suburban,1,Drive-Thru,1,1
CUST_09382,8,6,60.940000000000005,2.3333333333333335,3.3333333333333335,18-24,Female,West,Suburban,1,Drive-Thru,3,0
CUST_09383,28,8,134.06,4.125,3.5,35-44,Male,Midwest,Urban,1,Mobile App,3,0
CUST_09384,3,6,79.52,3.6666666666666665,3.8333333333333335,55+,Male,Northeast,Urban,1,In-Store Cashier,2,1
CUST_09385,82,4,39.75,2.75,4.5,45-54,Female,Southeast,Suburban,0,Drive-Thru,1,1
CUST_09386,76,10,150.74,3.5,4.2,25-34,Male,Southeast,Urban,0,Mobile App,1,0
CUST_09387,74,9,124.86,3.7777777777777777,3.888888888888889,45-54,Male,West,Rural,0,Drive-Thru,3,1
CUST_09388,42,10,181.42000000000002,4.7,4.5,25-34,Male,Northeast,Rural,1,Mobile App,2,0
CUST_09389,82,5,64.28,3.2,3.0,18-24,Male,Southwest,Suburban,1,Drive-Thru,0,0
CUST_09390,126,8,109.52,3.5,4.0,25-34,Male,Northeast,Urban,0,Mobile App,2,0
CUST_09391,59,3,43.1,4.333333333333333,3.6666666666666665,35-44,Non-binary,West,Rural,0,Mobile App,3,0
CUST_09392,192,3,37.68,3.6666666666666665,3.6666666666666665,35-44,Female,West,Urban,1,Drive-Thru,3,1
CUST_09393,74,8,136.96,4.25,4.125,45-54,Female,Southeast,Rural,0,Mobile App,1,0
CUST_09394,164,5,65.94,3.0,3.2,18-24,Female,Southeast,Urban,0,In-Store Cashier,1,1
CUST_09395,171,7,117.14,4.857142857142857,3.2857142857142856,18-24,Male,Northeast,Rural,1,In-Store Cashier,2,1
CUST_09396,103,8,107.61,3.25,4.25,25-34,Male,Northeast,Urban,1,Mobile App,2,0
CUST_09397,158,9,138.81,3.4444444444444446,4.111111111111111,45-54,Female,Southeast,Rural,0,In-Store Cashier,1,1
CUST_09398,296,5,77.37,3.4,4.0,35-44,Male,Southwest,Urban,0,Mobile App,0,0
CUST_09399,36,6,93.37,3.3333333333333335,3.5,25-34,Male,West,Suburban,1,Mobile App,3,0
CUST_09400,46,7,111.97,4.285714285714286,3.7142857142857144,45-54,Female,West,Rural,0,Mobile App,3,0
CUST_09401,1,3,40.370000000000005,3.3333333333333335,3.0,18-24,Male,Southwest,Rural,0,Mobile App,0,0
CUST_09402,353,5,61.13,3.0,3.6,25-34,Male,Northeast,Suburban,0,Drive-Thru,2,0
CUST_09403,6,7,88.68,3.142857142857143,4.142857142857143,35-44,Female,West,Suburban,1,In-Store Cashier,3,1
CUST_09404,129,8,101.62,2.875,3.625,45-54,Female,Midwest,Rural,1,Drive-Thru,3,1
CUST_09405,54,10,151.87,3.6,3.7,25-34,Prefer not to say,West,Urban,0,Mobile App,3,0
CUST_09406,314,5,46.43,2.4,2.6,25-34,Female,West,Rural,0,Drive-Thru,3,0
CUST_09407,33,7,99.02,3.2857142857142856,3.142857142857143,35-44,Female,Southeast,Rural,1,Mobile App,1,0
CUST_09408,125,6,70.24000000000001,2.8333333333333335,3.5,35-44,Male,Southeast,Urban,1,Drive-Thru,1,1
CUST_09409,8,14,168.19,3.0714285714285716,3.5,35-44,Female,West,Suburban,0,In-Store Cashier,3,1
CUST_09410,55,8,118.77,3.75,2.625,25-34,Female,West,Suburban,1,Drive-Thru,3,0
CUST_09411,309,3,50.05,4.666666666666667,4.0,35-44,Male,West,Suburban,0,In-Store Cashier,3,1
CUST_09412,278,6,94.2,3.8333333333333335,2.6666666666666665,55+,Female,Southwest,Urban,1,Drive-Thru,0,1
CUST_09413,33,9,165.52,4.333333333333333,4.333333333333333,18-24,Female,West,Suburban,1,Mobile App,3,0
CUST_09414,34,5,95.72,5.0,3.6,35-44,Male,Southwest,Suburban,1,Drive-Thru,0,1
CUST_09415,160,5,62.31999999999999,3.2,4.4,35-44,Non-binary,Midwest,Urban,0,Drive-Thru,3,1
CUST_09416,95,8,119.39,3.375,3.25,18-24,Male,Northeast,Urban,0,Mobile App,2,0
CUST_09417,384,3,30.849999999999998,2.6666666666666665,4.666666666666667,25-34,Non-binary,Midwest,Suburban,1,Drive-Thru,3,0
CUST_09418,42,5,63.19,3.6,4.4,45-54,Male,West,Urban,0,Drive-Thru,3,1
CUST_09419,18,11,170.66,4.0,3.272727272727273,45-54,Non-binary,Southeast,Suburban,1,Mobile App,1,0
CUST_09420,125,8,97.08,3.25,3.625,35-44,Female,Southwest,Suburban,0,Drive-Thru,0,1
CUST_09421,56,7,89.16,3.2857142857142856,3.7142857142857144,35-44,Male,West,Rural,0,Drive-Thru,3,1
CUST_09422,5,7,115.64,4.285714285714286,3.857142857142857,35-44,Female,Southwest,Suburban,1,Drive-Thru,0,1
CUST_09423,8,7,85.69,3.0,3.857142857142857,45-54,Female,West,Rural,0,Drive-Thru,3,1
CUST_09424,21,10,168.23,4.7,3.6,25-34,Female,Southwest,Suburban,1,Drive-Thru,0,0
CUST_09425,4,8,92.84,2.5,4.0,25-34,Female,Northeast,Rural,1,Mobile App,2,0
CUST_09426,1,6,77.15,3.5,4.0,55+,Female,Midwest,Suburban,0,Drive-Thru,3,1
CUST_09427,230,5,78.27,3.6,4.2,45-54,Male,West,Urban,1,Mobile App,3,0
CUST_09428,196,8,117.00999999999999,3.75,3.75,18-24,Male,West,Suburban,0,In-Store Cashier,3,1
CUST_09429,30,4,57.32,3.5,3.75,35-44,Female,Southeast,Urban,1,Drive-Thru,1,1
CUST_09430,417,5,70.23,3.6,3.2,35-44,Female,Southwest,Suburban,1,Drive-Thru,0,1
CUST_09431,400,6,119.28,4.5,4.333333333333333,45-54,Female,West,Rural,1,Mobile App,3,0
CUST_09432,46,11,123.46,2.8181818181818183,3.6363636363636362,45-54,Male,Southwest,Rural,1,In-Store Cashier,0,1
CUST_09433,25,6,106.71000000000001,4.5,3.3333333333333335,35-44,Female,Northeast,Rural,0,Mobile App,2,0
CUST_09434,75,6,83.21000000000001,3.1666666666666665,4.166666666666667,55+,Female,Northeast,Urban,0,In-Store Cashier,2,1
CUST_09435,531,1,16.83,5.0,4.0,18-24,Male,Northeast,Urban,0,Drive-Thru,2,0
CUST_09436,9,6,97.01,4.333333333333333,3.3333333333333335,25-34,Female,Southeast,Urban,1,Mobile App,1,0
CUST_09437,306,8,106.84,3.75,3.625,25-34,Prefer not to say,Southwest,Suburban,1,Drive-Thru,0,0
CUST_09438,208,5,48.81,2.2,3.8,55+,Female,Southwest,Rural,1,Drive-Thru,0,1
CUST_09439,162,6,79.52000000000001,3.1666666666666665,2.8333333333333335,45-54,Female,West,Rural,1,Drive-Thru,3,1
CUST_09440,24,10,169.13,4.2,4.0,25-34,Female,West,Rural,1,Mobile App,3,0
CUST_09441,18,4,50.53,3.25,3.25,45-54,Female,Midwest,Urban,0,In-Store Cashier,3,1
CUST_09442,86,6,56.230000000000004,2.1666666666666665,3.6666666666666665,25-34,Female,Midwest,Suburban,1,Drive-Thru,3,0
CUST_09443,131,8,123.09,4.0,3.75,18-24,Female,Midwest,Urban,1,Mobile App,3,0
CUST_09444,60,7,111.88999999999999,3.857142857142857,4.0,35-44,Male,Midwest,Suburban,0,Mobile App,3,0
CUST_09445,47,15,214.32,3.6,3.933333333333333,35-44,Female,Midwest,Rural,0,Drive-Thru,3,1
CUST_09446,9,10,107.12,2.3,4.0,45-54,Male,Midwest,Suburban,1,Drive-Thru,3,1
CUST_09447,454,3,47.21,3.6666666666666665,4.0,18-24,Male,Midwest,Urban,1,Mobile App,3,0
CUST_09448,138,7,87.26,3.7142857142857144,3.857142857142857,55+,Female,Northeast,Urban,0,Drive-Thru,2,1
CUST_09449,84,9,129.96,3.5555555555555554,2.5555555555555554,35-44,Male,Northeast,Urban,0,In-Store Cashier,2,1
CUST_09450,234,7,88.14,3.2857142857142856,4.142857142857143,55+,Female,Southeast,Urban,0,In-Store Cashier,1,1
CUST_09451,77,7,106.49,3.857142857142857,4.428571428571429,45-54,Male,Southwest,Rural,0,In-Store Cashier,0,1
CUST_09452,93,10,162.31,4.5,4.2,45-54,Female,Southeast,Suburban,0,Drive-Thru,1,1
CUST_09453,161,13,201.53,3.923076923076923,4.0,45-54,Female,West,Suburban,1,In-Store Cashier,3,1
CUST_09454,75,8,98.86,3.375,2.625,35-44,Female,Midwest,Urban,1,Drive-Thru,3,1
CUST_09455,48,7,111.96000000000001,4.142857142857143,4.142857142857143,45-54,Male,West,Rural,0,Mobile App,3,0
CUST_09456,84,7,102.6,3.4285714285714284,3.2857142857142856,35-44,Male,Southeast,Rural,0,Drive-Thru,1,1
CUST_09457,613,2,23.16,3.0,3.5,18-24,Female,Southeast,Urban,1,Drive-Thru,1,0
CUST_09458,24,6,85.36,4.166666666666667,4.166666666666667,55+,Female,Northeast,Urban,0,Drive-Thru,2,1
CUST_09459,112,4,40.35,2.25,3.0,25-34,Female,Midwest,Urban,0,Drive-Thru,3,0
CUST_09460,115,10,152.66,4.0,3.8,18-24,Female,West,Suburban,1,Mobile App,3,0
CUST_09461,158,4,59.620000000000005,3.0,4.0,25-34,Female,Southwest,Suburban,1,Mobile App,0,0
CUST_09462,111,5,91.28,4.4,4.6,45-54,Female,West,Rural,1,Mobile App,3,0
CUST_09463,34,11,203.21,4.636363636363637,3.8181818181818183,25-34,Female,Southwest,Urban,1,Mobile App,0,0
CUST_09464,18,9,98.9,2.7777777777777777,3.2222222222222223,45-54,Female,Northeast,Urban,0,Drive-Thru,2,1
CUST_09465,187,7,113.61,4.285714285714286,3.857142857142857,18-24,Female,Northeast,Suburban,0,Mobile App,2,0
CUST_09466,175,3,35.46,2.3333333333333335,3.6666666666666665,18-24,Female,Southwest,Urban,1,Mobile App,0,0
CUST_09467,151,7,117.53,3.5714285714285716,4.0,18-24,Male,Southwest,Urban,1,Mobile App,0,0
CUST_09468,42,8,112.0,3.25,3.875,35-44,Male,Midwest,Suburban,0,In-Store Cashier,3,1
CUST_09469,133,6,79.08,3.8333333333333335,3.8333333333333335,55+,Female,Southwest,Suburban,0,In-Store Cashier,0,1
CUST_09470,21,7,92.91,3.857142857142857,3.7142857142857144,45-54,Prefer not to say,Midwest,Suburban,0,Drive-Thru,3,1
CUST_09471,344,6,87.93,3.3333333333333335,3.8333333333333335,25-34,Female,Midwest,Suburban,0,Drive-Thru,3,0
CUST_09472,22,11,166.3,3.6363636363636362,3.8181818181818183,25-34,Male,Southeast,Suburban,1,Mobile App,1,0
CUST_09473,89,8,106.44999999999999,3.125,3.75,35-44,Male,Southeast,Suburban,1,Mobile App,1,0
CUST_09474,18,6,77.45,3.0,4.166666666666667,18-24,Female,West,Suburban,0,Mobile App,3,0
CUST_09475,31,9,122.53,3.2222222222222223,4.111111111111111,45-54,Female,Midwest,Urban,0,In-Store Cashier,3,1
CUST_09476,11,10,126.6,3.7,3.7,45-54,Female,Southeast,Urban,1,Drive-Thru,1,1
CUST_09477,82,12,217.49,4.166666666666667,3.5833333333333335,18-24,Male,Southeast,Urban,1,Mobile App,1,0
CUST_09478,23,8,105.51,3.375,2.875,45-54,Male,Southwest,Urban,1,Mobile App,0,0
CUST_09479,192,7,109.66,4.0,3.5714285714285716,35-44,Male,Northeast,Suburban,1,In-Store Cashier,2,1
CUST_09480,124,7,102.21,3.5714285714285716,4.142857142857143,18-24,Male,West,Urban,0,Mobile App,3,0
CUST_09481,62,5,46.89,2.2,3.2,35-44,Female,Northeast,Rural,0,Drive-Thru,2,1
CUST_09482,64,9,164.51,4.555555555555555,4.0,25-34,Male,Southeast,Urban,0,Mobile App,1,0
CUST_09483,62,6,66.53,2.3333333333333335,4.166666666666667,25-34,Non-binary,Northeast,Suburban,0,Drive-Thru,2,0
CUST_09484,141,11,168.88,4.0,3.8181818181818183,18-24,Female,Southwest,Rural,0,Mobile App,0,0
CUST_09485,41,9,136.19,3.7777777777777777,3.888888888888889,35-44,Female,Midwest,Urban,1,Mobile App,3,0
CUST_09486,429,1,23.13,7.0,5.0,35-44,Male,Northeast,Rural,1,Drive-Thru,2,1
CUST_09487,95,7,105.71000000000001,3.4285714285714284,3.4285714285714284,25-34,Female,Northeast,Rural,0,Drive-Thru,2,0
CUST_09488,81,6,57.370000000000005,2.1666666666666665,3.1666666666666665,35-44,Female,Midwest,Urban,0,In-Store Cashier,3,1
CUST_09489,131,7,86.6,3.2857142857142856,4.142857142857143,35-44,Prefer not to say,Southeast,Suburban,1,Drive-Thru,1,1
CUST_09490,39,11,128.27,3.1818181818181817,3.5454545454545454,55+,Female,West,Rural,1,Drive-Thru,3,1
CUST_09491,213,4,58.0,3.75,2.0,25-34,Male,Northeast,Urban,0,Mobile App,2,0
CUST_09492,50,9,117.15,3.5555555555555554,3.7777777777777777,55+,Female,Northeast,Urban,0,In-Store Cashier,2,1
CUST_09493,316,2,25.59,3.5,3.5,25-34,Female,West,Suburban,0,Drive-Thru,3,0
CUST_09494,138,6,88.08,3.8333333333333335,3.6666666666666665,45-54,Female,Southwest,Suburban,0,Drive-Thru,0,1
CUST_09495,12,7,97.87,3.2857142857142856,3.4285714285714284,25-34,Female,Midwest,Rural,1,Mobile App,3,0
CUST_09496,17,4,61.769999999999996,3.75,3.25,18-24,Male,Southeast,Rural,0,Mobile App,1,0
CUST_09497,180,4,79.67,5.0,3.5,45-54,Male,Southwest,Rural,1,Mobile App,0,0
CUST_09498,57,4,71.86,4.25,3.5,25-34,Male,Northeast,Rural,1,Mobile App,2,0
CUST_09499,76,8,116.62,3.25,3.25,35-44,Male,Midwest,Suburban,1,Drive-Thru,3,1
CUST_09500,7,11,188.81,4.2727272727272725,4.090909090909091,18-24,Female,West,Suburban,0,Mobile App,3,0
CUST_09501,16,8,134.3,4.5,3.375,25-34,Female,Midwest,Rural,1,Mobile App,3,0
CUST_09502,6,5,78.73,4.8,3.8,25-34,Female,Midwest,Suburban,0,Drive-Thru,3,0
CUST_09503,80,5,85.71,4.0,4.2,35-44,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_09504,11,4,48.04,3.0,3.25,45-54,Male,West,Suburban,1,Drive-Thru,3,1
CUST_09505,443,1,7.69,1.0,4.0,18-24,Non-binary,Midwest,Urban,0,Mobile App,3,0
CUST_09506,123,5,77.42,3.8,4.4,25-34,Female,Midwest,Rural,1,Mobile App,3,0
CUST_09507,6,7,122.34,4.571428571428571,3.0,25-34,Male,Southeast,Suburban,1,Mobile App,1,0
CUST_09508,110,7,103.59,3.5714285714285716,3.857142857142857,18-24,Female,Northeast,Suburban,0,Mobile App,2,0
CUST_09509,19,8,151.05,4.625,3.875,25-34,Male,Midwest,Suburban,1,Mobile App,3,0
CUST_09510,44,5,82.22,4.4,3.6,18-24,Prefer not to say,Southeast,Rural,0,Drive-Thru,1,0
CUST_09511,140,12,176.75,3.8333333333333335,3.8333333333333335,25-34,Non-binary,Northeast,Suburban,1,Mobile App,2,0
CUST_09512,316,6,86.14,3.6666666666666665,3.0,35-44,Male,West,Suburban,1,Mobile App,3,0
CUST_09513,1,7,81.22,2.7142857142857144,3.857142857142857,35-44,Female,Midwest,Rural,0,Drive-Thru,3,1
CUST_09514,15,9,146.19,4.333333333333333,3.5555555555555554,55+,Male,Midwest,Urban,1,In-Store Cashier,3,1
CUST_09515,4,10,168.35,4.6,3.9,25-34,Prefer not to say,West,Urban,1,Mobile App,3,0
CUST_09516,32,5,72.74,4.0,4.2,55+,Male,Northeast,Rural,0,In-Store Cashier,2,1
CUST_09517,276,7,97.14999999999999,3.5714285714285716,3.4285714285714284,35-44,Female,Southeast,Urban,1,In-Store Cashier,1,1
CUST_09518,110,11,161.28,3.272727272727273,3.5454545454545454,18-24,Prefer not to say,Midwest,Urban,1,Mobile App,3,0
CUST_09519,276,7,88.47,3.142857142857143,4.0,18-24,Male,Southeast,Urban,1,Drive-Thru,1,0
CUST_09520,110,4,36.33,2.0,4.25,25-34,Male,West,Suburban,1,Drive-Thru,3,0
CUST_09521,57,5,56.980000000000004,2.6,4.6,55+,Female,Southwest,Urban,0,Drive-Thru,0,1
CUST_09522,102,6,67.73,2.5,3.3333333333333335,18-24,Female,Northeast,Suburban,0,In-Store Cashier,2,1
CUST_09523,199,3,39.28,3.6666666666666665,4.333333333333333,35-44,Female,Northeast,Urban,1,Drive-Thru,2,1
CUST_09524,390,2,31.93,4.5,4.5,35-44,Female,Northeast,Urban,1,In-Store Cashier,2,1
CUST_09525,36,8,129.1,3.875,3.625,35-44,Female,Southwest,Suburban,0,Mobile App,0,0
CUST_09526,20,6,99.49000000000001,4.5,4.0,55+,Female,West,Urban,0,In-Store Cashier,3,1
CUST_09527,136,7,93.99,3.2857142857142856,3.857142857142857,35-44,Male,West,Urban,0,Mobile App,3,0
CUST_09528,101,8,126.37,4.0,3.75,25-34,Male,Southwest,Suburban,1,Drive-Thru,0,0
CUST_09529,58,5,76.86,3.8,3.8,45-54,Non-binary,Northeast,Urban,0,Mobile App,2,0
CUST_09530,178,7,111.9,4.142857142857143,3.4285714285714284,45-54,Female,Southeast,Urban,0,Mobile App,1,0
CUST_09531,296,12,159.87,3.1666666666666665,4.083333333333333,35-44,Male,West,Suburban,1,Drive-Thru,3,1
CUST_09532,91,3,41.18,3.3333333333333335,4.0,18-24,Female,West,Urban,0,Mobile App,3,0
CUST_09533,132,7,84.62,3.0,3.142857142857143,45-54,Male,Northeast,Urban,0,In-Store Cashier,2,1
CUST_09534,18,6,91.71000000000001,4.166666666666667,3.5,35-44,Female,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_09535,111,6,70.78,2.6666666666666665,4.5,25-34,Male,West,Suburban,1,In-Store Cashier,3,1
CUST_09536,252,8,95.96000000000001,3.25,3.625,55+,Male,Midwest,Rural,0,In-Store Cashier,3,1
CUST_09537,307,2,21.77,2.0,4.5,35-44,Female,Southwest,Rural,1,Mobile App,0,0
CUST_09538,81,10,153.77,4.1,3.2,45-54,Female,Southeast,Suburban,0,Drive-Thru,1,1
CUST_09539,70,5,50.339999999999996,2.6,2.8,45-54,Male,Midwest,Rural,1,Drive-Thru,3,1
CUST_09540,11,12,187.88,3.6666666666666665,4.166666666666667,25-34,Female,Northeast,Rural,0,Mobile App,2,0
CUST_09541,121,6,109.52,4.833333333333333,3.3333333333333335,45-54,Male,Midwest,Urban,0,Drive-Thru,3,1
CUST_09542,9,7,95.18,3.5714285714285716,3.4285714285714284,55+,Female,Midwest,Urban,0,Drive-Thru,3,1
CUST_09543,106,7,76.39,2.7142857142857144,3.142857142857143,55+,Prefer not to say,Southwest,Suburban,0,Drive-Thru,0,1
CUST_09544,33,8,127.31,3.875,3.875,45-54,Female,Midwest,Rural,0,Mobile App,3,0
CUST_09545,3,12,152.45,3.1666666666666665,3.5,45-54,Female,West,Suburban,0,In-Store Cashier,3,1
CUST_09546,46,3,37.99,2.6666666666666665,2.3333333333333335,45-54,Female,Midwest,Suburban,0,Drive-Thru,3,1
CUST_09547,45,5,71.2,3.8,4.6,18-24,Male,Southwest,Suburban,1,In-Store Cashier,0,1
CUST_09548,30,12,165.04,3.5,3.5,25-34,Female,West,Rural,1,Drive-Thru,3,0
CUST_09549,104,4,78.89,5.0,3.5,35-44,Male,Southwest,Urban,1,Mobile App,0,0
CUST_09550,51,12,162.01,3.4166666666666665,3.5,25-34,Female,Southwest,Urban,0,Drive-Thru,0,0
CUST_09551,202,13,210.13,4.153846153846154,3.6153846153846154,25-34,Female,West,Rural,0,Mobile App,3,0
CUST_09552,100,6,95.25,4.0,3.1666666666666665,55+,Male,West,Suburban,0,Drive-Thru,3,1
CUST_09553,5,7,110.97,3.7142857142857144,3.5714285714285716,25-34,Male,West,Rural,0,Mobile App,3,0
CUST_09554,80,10,137.88,3.7,3.5,45-54,Male,Southeast,Rural,0,In-Store Cashier,1,1
CUST_09555,23,6,90.15,3.5,3.3333333333333335,45-54,Male,Southwest,Suburban,0,Mobile App,0,0
CUST_09556,11,12,188.77,3.9166666666666665,3.6666666666666665,35-44,Female,West,Urban,0,Drive-Thru,3,1
CUST_09557,123,6,96.34,4.333333333333333,4.0,35-44,Male,Midwest,Rural,1,Drive-Thru,3,1
CUST_09558,39,6,80.63000000000001,3.6666666666666665,4.0,55+,Male,Southwest,Rural,1,Drive-Thru,0,1
CUST_09559,180,5,83.57000000000001,4.4,4.4,45-54,Female,Northeast,Rural,0,Drive-Thru,2,1
CUST_09560,183,8,97.21000000000001,3.125,3.75,55+,Male,Southeast,Urban,1,In-Store Cashier,1,1
CUST_09561,61,5,70.83,3.8,4.6,18-24,Male,Southwest,Urban,0,Drive-Thru,0,0
CUST_09562,469,3,33.28,2.0,3.3333333333333335,25-34,Male,West,Rural,1,Mobile App,3,0
CUST_09563,27,6,62.019999999999996,2.6666666666666665,3.8333333333333335,18-24,Male,Midwest,Rural,0,Drive-Thru,3,0
CUST_09564,96,14,207.72,3.857142857142857,3.7857142857142856,35-44,Male,Southwest,Rural,0,Kiosk,0,1
CUST_09565,18,10,156.72,4.3,3.4,45-54,Female,Northeast,Rural,0,In-Store Cashier,2,1
CUST_09566,186,6,85.74000000000001,3.5,2.8333333333333335,35-44,Female,Southwest,Suburban,0,In-Store Cashier,0,1
CUST_09567,63,8,122.18,3.625,3.875,25-34,Female,Southeast,Rural,1,Mobile App,1,0
CUST_09568,180,9,194.6,5.666666666666667,4.666666666666667,18-24,Female,Northeast,Urban,1,Mobile App,2,0
CUST_09569,359,5,76.55,3.6,4.4,18-24,Male,Southwest,Urban,1,Mobile App,0,0
CUST_09570,410,5,81.14,4.4,3.8,35-44,Female,Southwest,Urban,0,Mobile App,0,0
CUST_09571,179,9,150.71,4.444444444444445,3.5555555555555554,45-54,Male,Southwest,Suburban,0,Drive-Thru,0,1
CUST_09572,34,6,96.99,4.5,3.5,35-44,Male,Northeast,Rural,0,Mobile App,2,0
CUST_09573,44,5,58.83,2.4,2.4,25-34,Female,Southwest,Rural,0,Mobile App,0,0
CUST_09574,56,1,9.84,2.0,2.0,45-54,Female,Southeast,Suburban,1,Mobile App,1,0
CUST_09575,175,4,50.73,2.75,2.0,18-24,Female,Midwest,Rural,1,Kiosk,3,1
CUST_09576,15,6,86.29,4.0,3.8333333333333335,35-44,Male,Southeast,Suburban,1,Drive-Thru,1,1
CUST_09577,115,4,72.49,4.25,4.5,35-44,Male,Southwest,Rural,1,Mobile App,0,0
CUST_09578,14,7,95.72,3.7142857142857144,4.428571428571429,45-54,Female,Northeast,Urban,0,In-Store Cashier,2,1
CUST_09579,2,3,66.05,6.0,4.666666666666667,25-34,Female,West,Suburban,1,Mobile App,3,0
CUST_09580,102,9,121.41,3.2222222222222223,3.6666666666666665,35-44,Female,Northeast,Suburban,1,Mobile App,2,0
CUST_09581,82,3,47.95,3.3333333333333335,4.0,35-44,Prefer not to say,West,Rural,1,Mobile App,3,0
